"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"SG_UF";"SG_UE";"NM_UE";"SQ_CANDIDATO";"NR_ORDEM_CANDIDATO";"CD_TIPO_BEM_CANDIDATO";"DS_TIPO_BEM_CANDIDATO";"DS_BEM_CANDIDATO";"VR_BEM_CANDIDATO";"DT_ULTIMA_ATUALIZACAO";"HH_ULTIMA_ATUALIZACAO"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AP";"AP";"AMAPÁ";10198;6;99;"Outros bens e direitos";"UM AUTOMOVEL FORD RANGER, CDXL 4X4, ADQUIRIDO JUNTO A EMPRESA MOSSELLI EM AGOSTO DE 2005 (FINANCIADO EM 18 PARCELAS)";"41800,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AP";"AP";"AMAPÁ";10198;7;99;"Outros bens e direitos";"UM AUTOMÓVEL FIAT STRADA, ADQUIRIDO EM NOVEMBRO DE 2000 DA CONCESSIONÁRIA BETRAL LTDA (DADO ENTRADA NA QUANTIA DE R$ 7.000,00() COM SALDO FINANCIADO EM 24 MESES)";"18493,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AP";"AP";"AMAPÁ";10198;8;99;"Outros bens e direitos";"UM AUTOMÓVEL FORD SCORT, ADQUIRIDO EM 05 DE 2003, VENDIDO EM 08 DE 2005";"28473,12";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AP";"AP";"AMAPÁ";10198;9;99;"Outros bens e direitos";"UMA CASA RESIDENCIAL EM MADEIRA CONSTRUÍDA EM TERRENO RURAL, LOCALIZADO A MARGEM DO RIO CURIAÚ";"15301,11";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AP";"AP";"AMAPÁ";10201;1;99;"Outros bens e direitos";"Nenhum bem a declarar";"0,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AP";"AP";"AMAPÁ";10204;1;99;"Outros bens e direitos";"UMA CASA RESIDENCIAL, LOCALIZADA EM PEDRA BRANCA DO AMAPARI, BAIRRO ÁGUA FRIA, 404";"80000,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AP";"AP";"AMAPÁ";10208;1;99;"Outros bens e direitos";"UM TERRENO RUAL, LOCALIZADO A MARGEM DIREITO DO RIO FLEXAL";"40000,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AP";"AP";"AMAPÁ";10208;2;99;"Outros bens e direitos";"UMA CAMINHONETE FORD CORRIER SI, PLACA JTU 7113";"15000,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AP";"AP";"AMAPÁ";10208;3;99;"Outros bens e direitos";"UMA CASA EM ALVENARIA, LOCALIZADA NA AVENIDA AMÉLIA DIAS DOS SANTOS, 585, BAIRRO PERPETUO SOCORRO";"100000,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AP";"AP";"AMAPÁ";10208;4;99;"Outros bens e direitos";"UMA MOTO HONDA CG 125 TITAN, PLACA NEX0017";"5800,00";"#NE";"#NE"
